Year,Round,Track,Driver,Team,QualifyingPosition,GridPosition,FinishingPosition,AirTemp,TrackTemp,WeatherCategory,NumLaps
2022,17,18,16,4,1.0,1.0,2.0,26.23254901960784,28.973333333333333,2,61
2022,17,18,55,4,4.0,4.0,3.0,26.23254901960784,28.973333333333333,2,61
2022,17,18,4,6,6.0,6.0,4.0,26.23254901960784,28.973333333333333,2,61
2022,17,18,3,6,17.0,16.0,5.0,26.23254901960784,28.973333333333333,2,61
2022,17,18,18,3,12.0,11.0,6.0,26.23254901960784,28.973333333333333,2,61
2022,17,18,1,8,8.0,8.0,7.0,26.23254901960784,28.973333333333333,2,61
2022,17,18,5,3,14.0,13.0,8.0,26.23254901960784,28.973333333333333,2,61
2022,17,18,44,7,3.0,3.0,9.0,26.23254901960784,28.973333333333333,2,61
2022,17,18,10,1,7.0,7.0,10.0,26.23254901960784,28.973333333333333,2,61
2022,17,18,77,0,16.0,15.0,11.0,26.23254901960784,28.973333333333333,2,61
2022,17,18,20,5,9.0,9.0,12.0,26.23254901960784,28.973333333333333,2,61
2022,17,18,47,5,13.0,12.0,13.0,26.23254901960784,28.973333333333333,2,61
2022,17,18,63,7,11.0,0.0,14.0,26.23254901960784,28.973333333333333,2,61
2022,17,18,22,1,10.0,10.0,15.0,26.23254901960784,28.973333333333333,2,61
2022,17,18,31,2,18.0,17.0,16.0,26.23254901960784,28.973333333333333,2,61
2022,17,18,23,10,19.0,18.0,17.0,26.23254901960784,28.973333333333333,2,61
2022,17,18,14,2,5.0,5.0,18.0,26.23254901960784,28.973333333333333,2,61
2022,17,18,6,10,20.0,19.0,19.0,26.23254901960784,28.973333333333333,2,61
2022,17,18,24,0,15.0,14.0,20.0,26.23254901960784,28.973333333333333,2,61
2022,18,13,1,8,1.0,1.0,1.0,16.717647058823534,19.930588235294117,2,53
2022,18,13,11,8,4.0,4.0,2.0,16.717647058823534,19.930588235294117,2,53
2022,18,13,16,4,2.0,2.0,3.0,16.717647058823534,19.930588235294117,2,53
2022,18,13,31,2,5.0,5.0,4.0,16.717647058823534,19.930588235294117,2,53
2022,18,13,44,7,6.0,6.0,5.0,16.717647058823534,19.930588235294117,2,53
2022,18,13,5,3,9.0,9.0,6.0,16.717647058823534,19.930588235294117,2,53
2022,18,13,14,2,7.0,7.0,7.0,16.717647058823534,19.930588235294117,2,53
2022,18,13,63,7,8.0,8.0,8.0,16.717647058823534,19.930588235294117,2,53
2022,18,13,6,10,20.0,20.0,9.0,16.717647058823534,19.930588235294117,2,53
2022,18,13,4,6,10.0,10.0,10.0,16.717647058823534,19.930588235294117,2,53
2022,18,13,3,6,11.0,11.0,11.0,16.717647058823534,19.930588235294117,2,53
2022,18,13,18,3,19.0,19.0,12.0,16.717647058823534,19.930588235294117,2,53
2022,18,13,22,1,13.0,13.0,13.0,16.717647058823534,19.930588235294117,2,53
2022,18,13,20,5,18.0,18.0,14.0,16.717647058823534,19.930588235294117,2,53
2022,18,13,77,0,12.0,12.0,15.0,16.717647058823534,19.930588235294117,2,53
2022,18,13,24,0,14.0,14.0,16.0,16.717647058823534,19.930588235294117,2,53
2022,18,13,47,5,15.0,15.0,17.0,16.717647058823534,19.930588235294117,2,53
2022,18,13,10,1,17.0,17.0,18.0,16.717647058823534,19.930588235294117,2,53
2022,18,13,55,4,3.0,3.0,19.0,16.717647058823534,19.930588235294117,2,53
2022,18,13,23,10,16.0,16.0,20.0,16.717647058823534,19.930588235294117,2,53
2022,19,21,1,8,3.0,2.0,1.0,29.28529411764706,35.523529411764706,0,56
2022,19,21,44,7,5.0,3.0,2.0,29.28529411764706,35.523529411764706,0,56
2022,19,21,16,4,2.0,12.0,3.0,29.28529411764706,35.523529411764706,0,56
2022,19,21,11,8,4.0,9.0,4.0,29.28529411764706,35.523529411764706,0,56
2022,19,21,63,7,6.0,4.0,5.0,29.28529411764706,35.523529411764706,0,56
2022,19,21,4,6,8.0,6.0,6.0,29.28529411764706,35.523529411764706,0,56
2022,19,21,14,2,9.0,14.0,7.0,29.28529411764706,35.523529411764706,0,56
2022,19,21,5,3,12.0,10.0,8.0,29.28529411764706,35.523529411764706,0,56
2022,19,21,20,5,16.0,13.0,9.0,29.28529411764706,35.523529411764706,0,56
2022,19,21,22,1,15.0,19.0,10.0,29.28529411764706,35.523529411764706,0,56
2022,19,21,31,2,18.0,0.0,11.0,29.28529411764706,35.523529411764706,0,56
2022,19,21,24,0,14.0,18.0,12.0,29.28529411764706,35.523529411764706,0,56
2022,19,21,23,10,11.0,8.0,13.0,29.28529411764706,35.523529411764706,0,56
2022,19,21,10,1,13.0,11.0,14.0,29.28529411764706,35.523529411764706,0,56
2022,19,21,47,5,19.0,16.0,15.0,29.28529411764706,35.523529411764706,0,56
2022,19,21,3,6,17.0,15.0,16.0,29.28529411764706,35.523529411764706,0,56
2022,19,21,6,10,20.0,17.0,17.0,29.28529411764706,35.523529411764706,0,56
2022,19,21,18,3,7.0,5.0,18.0,29.28529411764706,35.523529411764706,0,56
2022,19,21,77,0,10.0,7.0,19.0,29.28529411764706,35.523529411764706,0,56
2022,19,21,55,4,1.0,1.0,20.0,29.28529411764706,35.523529411764706,0,56
2022,20,14,1,8,1.0,1.0,1.0,24.312727272727276,41.68909090909092,0,71
2022,20,14,44,7,3.0,3.0,2.0,24.312727272727276,41.68909090909092,0,71
2022,20,14,11,8,4.0,4.0,3.0,24.312727272727276,41.68909090909092,0,71
2022,20,14,63,7,2.0,2.0,4.0,24.312727272727276,41.68909090909092,0,71
2022,20,14,55,4,5.0,5.0,5.0,24.312727272727276,41.68909090909092,0,71
2022,20,14,16,4,7.0,7.0,6.0,24.312727272727276,41.68909090909092,0,71
2022,20,14,3,6,11.0,11.0,7.0,24.312727272727276,41.68909090909092,0,71
2022,20,14,31,2,10.0,10.0,8.0,24.312727272727276,41.68909090909092,0,71
2022,20,14,4,6,8.0,8.0,9.0,24.312727272727276,41.68909090909092,0,71
2022,20,14,77,0,6.0,6.0,10.0,24.312727272727276,41.68909090909092,0,71
2022,20,14,10,1,14.0,14.0,11.0,24.312727272727276,41.68909090909092,0,71
2022,20,14,23,10,19.0,17.0,12.0,24.312727272727276,41.68909090909092,0,71
2022,20,14,24,0,12.0,12.0,13.0,24.312727272727276,41.68909090909092,0,71
2022,20,14,5,3,17.0,16.0,14.0,24.312727272727276,41.68909090909092,0,71
2022,20,14,18,3,18.0,20.0,15.0,24.312727272727276,41.68909090909092,0,71
2022,20,14,47,5,16.0,15.0,16.0,24.312727272727276,41.68909090909092,0,71
2022,20,14,20,5,15.0,19.0,17.0,24.312727272727276,41.68909090909092,0,71
2022,20,14,6,10,20.0,18.0,18.0,24.312727272727276,41.68909090909092,0,71
2022,20,14,14,2,9.0,9.0,19.0,24.312727272727276,41.68909090909092,0,71
2022,20,14,22,1,13.0,13.0,20.0,24.312727272727276,41.68909090909092,0,71
2022,21,20,63,7,3.0,1.0,1.0,23.01077844311377,46.04910179640718,0,71
2022,21,20,44,7,8.0,2.0,2.0,23.01077844311377,46.04910179640718,0,71
2022,21,20,55,4,5.0,7.0,3.0,23.01077844311377,46.04910179640718,0,71
2022,21,20,16,4,10.0,5.0,4.0,23.01077844311377,46.04910179640718,0,71
2022,21,20,14,2,7.0,17.0,5.0,23.01077844311377,46.04910179640718,0,71
2022,21,20,1,8,2.0,3.0,6.0,23.01077844311377,46.04910179640718,0,71
2022,21,20,11,8,9.0,4.0,7.0,23.01077844311377,46.04910179640718,0,71
2022,21,20,31,2,6.0,16.0,8.0,23.01077844311377,46.04910179640718,0,71
2022,21,20,77,0,18.0,14.0,9.0,23.01077844311377,46.04910179640718,0,71
2022,21,20,18,3,15.0,15.0,10.0,23.01077844311377,46.04910179640718,0,71
2022,21,20,5,3,13.0,9.0,11.0,23.01077844311377,46.04910179640718,0,71
2022,21,20,24,0,17.0,13.0,12.0,23.01077844311377,46.04910179640718,0,71
2022,21,20,47,5,20.0,12.0,13.0,23.01077844311377,46.04910179640718,0,71
2022,21,20,10,1,12.0,10.0,14.0,23.01077844311377,46.04910179640718,0,71
2022,21,20,23,10,11.0,19.0,15.0,23.01077844311377,46.04910179640718,0,71
2022,21,20,6,10,16.0,18.0,16.0,23.01077844311377,46.04910179640718,0,71
2022,21,20,22,1,19.0,0.0,17.0,23.01077844311377,46.04910179640718,0,71
2022,21,20,4,6,4.0,6.0,18.0,23.01077844311377,46.04910179640718,0,71
2022,21,20,20,5,1.0,8.0,19.0,23.01077844311377,46.04910179640718,0,71
2022,21,20,3,6,14.0,11.0,20.0,23.01077844311377,46.04910179640718,0,71
2022,22,0,1,8,1.0,1.0,1.0,28.575483870967748,34.31032258064516,0,58
2022,22,0,16,4,3.0,3.0,2.0,28.575483870967748,34.31032258064516,0,58
2022,22,0,11,8,2.0,2.0,3.0,28.575483870967748,34.31032258064516,0,58
2022,22,0,55,4,4.0,4.0,4.0,28.575483870967748,34.31032258064516,0,58
2022,22,0,63,7,6.0,6.0,5.0,28.575483870967748,34.31032258064516,0,58
2022,22,0,4,6,7.0,7.0,6.0,28.575483870967748,34.31032258064516,0,58
2022,22,0,31,2,8.0,8.0,7.0,28.575483870967748,34.31032258064516,0,58
2022,22,0,18,3,14.0,14.0,8.0,28.575483870967748,34.31032258064516,0,58
2022,22,0,3,6,10.0,13.0,9.0,28.575483870967748,34.31032258064516,0,58
2022,22,0,5,3,9.0,9.0,10.0,28.575483870967748,34.31032258064516,0,58
2022,22,0,22,1,12.0,11.0,11.0,28.575483870967748,34.31032258064516,0,58
2022,22,0,24,0,15.0,15.0,12.0,28.575483870967748,34.31032258064516,0,58
2022,22,0,23,10,19.0,19.0,13.0,28.575483870967748,34.31032258064516,0,58
2022,22,0,10,1,17.0,17.0,14.0,28.575483870967748,34.31032258064516,0,58
2022,22,0,77,0,18.0,18.0,15.0,28.575483870967748,34.31032258064516,0,58
2022,22,0,47,5,13.0,12.0,16.0,28.575483870967748,34.31032258064516,0,58
2022,22,0,20,5,16.0,16.0,17.0,28.575483870967748,34.31032258064516,0,58
2022,22,0,44,7,5.0,5.0,18.0,28.575483870967748,34.31032258064516,0,58
2022,22,0,6,10,20.0,20.0,19.0,28.575483870967748,34.31032258064516,0,58
2022,22,0,14,2,11.0,10.0,20.0,28.575483870967748,34.31032258064516,0,58
